201607	2122492	33 093	6	6,60	12,34	12,60
201607	2122492	33 799	3	7,80	11,11	11,34
201607	2122492	33 799	3	7,80	11,11	11,34
201607	2122492	33 989	3	9,39	12,82	14,10
201607	2122492	33 997	3	4,29	7,29	7,44
201607	2122492	34 506	7	20,37	25,15	26,13
201607	2122492	34 555	12	12,72	24,68	25,20
201607	2122492	34 647	5	5,30	9,89	10,10
201607	2122492	35 052	4	9,72	13,95	14,24
201607	2122492	35 254	23	39,79	42,13	50,55
201607	2122492	35 370	3	6,93	9,99	10,20
201607	2122492	38 927	10	96,00	124,09	126,70
201607	2122492	38 927	10	96,00	124,09	126,70
201607	2122492	38 933	6	26,10	35,38	36,12
201607	2122492	38 936	14	33,60	48,27	49,28
201607	2122492	38 937	3	10,71	14,75	15,06
201607	2122492	38 937	11	35,64	52,03	53,12
201607	2122492	38 942	27	50,49	77,48	79,11
201607	2122492	38 942	43	80,41	123,40	125,99
201607	2122492	38 947	3	5,55	8,55	8,73
201607	2122492	38 960	4	15,40	21,08	21,52
201607	2122492	38 962	4	19,36	26,05	26,60
201607	2122492	38 964	19	26,41	45,41	46,36
201607	2122492	38 968	3	10,23	14,13	14,43
201607	2122492	38 969	3	10,23	14,13	14,43
201607	2122492	38 976	7	32,41	43,74	44,66
201607	2122492	38 986	16	63,52	86,66	88,48
201607	2122492	38 997	3	3,87	6,88	7,02
201607	2122492	39 005	4	12,20	17,04	17,40
201607	2122492	39 013	18	61,38	84,15	85,92
201607	2122492	39 013	3	10,23	14,13	14,43
201607	2122492	39 021	8	13,76	21,78	22,24
201607	2122492	39 030	7	49,98	65,48	66,85
201607	2122492	39 054	7	12,32	19,33	19,74
201607	2122492	39 057	3	19,53	25,74	26,28
201607	2122492	39 068	16	38,56	55,32	56,48
201607	2122492	39 068	19	45,79	65,69	67,07
201607	2122492	39 168	16	42,08	59,71	60,96
201607	2122492	39 186	3	7,92	11,25	11,49
201607	2122492	39 217	10	17,80	27,82	28,40
201607	2122492	39 221	7	681,80	766,98	783,09
201607	2122492	39 355	5	6,45	11,46	11,70
201607	2122492	39 358	5	12,70	18,12	18,50
201607	2122492	39 358	8	20,32	28,99	29,60
201607	2122492	39 370	3	21,87	28,62	29,22
201607	2122492	39 404	6	43,74	57,24	58,44
201607	2122492	39 560	36	66,60	102,61	104,76
201607	2122492	39 560	96	177,60	273,61	279,36
201607	2122492	39 579	8	14,80	22,80	23,28
201607	2122492	39 579	7	12,95	19,95	20,37
201607	2122492	39 649	5	34,90	45,79	46,75
201607	2122492	39 693	9	18,45	27,41	27,99
201607	2122492	40 909	5	32,55	42,90	43,80
201607	2122492	41 025	24	96,72	131,87	134,64
201607	2122492	41 025	8	32,24	43,96	44,88
201607	2122492	41 180	11	26,62	38,25	39,05
201607	2122492	42 227	7	11,20	18,17	18,55
201607	2122492	42 236	8	5,44	13,40	13,68
201607	2122492	42 236	7	4,76	11,72	11,97
201607	2122492	42 237	18	25,38	43,37	44,28
201607	2122492	42 237	10	14,10	24,09	24,60
201607	2122492	42 238	10	25,00	35,75	36,50
201607	2122492	42 238	3	7,50	10,72	10,95
201607	2122492	42 849	49	68,11	116,10	118,54
201607	2122492	42 849	35	48,65	83,64	85,40
201607	2122492	42 960	4	4,92	8,93	9,12
201607	2122492	42 989	10	27,70	39,08	39,90
201607	2122492	43 063	3	3,60	6,61	6,75
201607	2122492	43 224	30	67,20	97,26	99,30
201607	2122492	43 224	7	15,68	22,69	23,17
201607	2122492	43 224	3	6,72	9,73	9,93
201607	2122492	43 243	4	5,72	21,45	23,60
201607	2122492	43 626	3	5,49	8,49	8,67
201607	2122492	43 945	6	11,52	17,51	17,88
201607	2122492	43 945	9	17,28	26,27	26,82
201607	2122492	44 295	7	25,27	38,18	42,00
201607	2122492	44 954	7	13,30	20,29	20,72
201607	2122492	44 962	30	50,40	80,51	82,20
201607	2122492	45 002	3	3,63	6,64	6,78
201607	2122492	47 173	4	7,32	11,32	11,56
201607	2122492	49 401	7	70,14	90,50	92,40
201607	2122492	49 441	4	16,52	25,27	27,80
201607	2122492	49 787	3	14,10	19,01	19,41
201607	2122492	50 001	80	96,80	164,51	167,96
201607	2122492	50 001	105	127,05	215,96	220,50
201607	2122492	50 001	21	25,41	42,19	43,08
201607	2122492	50 593	5	25,30	33,89	34,60
201607	2122492	51 055	4	7,20	19,64	21,60
201607	2122492	51 216	6	16,62	45,84	46,80
201607	2122492	51 216	4	11,08	30,56	31,20
201607	2122492	51 219	4	20,24	27,11	27,68
201607	2122492	51 219	6	30,36	40,67	41,52
201607	2122492	51 241	3	15,18	20,33	20,76
201607	2122492	51 241	4	20,24	27,11	27,68
201607	2122492	51 275	5	25,30	33,89	34,60
201607	2122492	51 630	7	12,60	19,61	20,02
201607	2122492	53 145	11	20,90	31,89	32,56
201607	2122492	53 145	3	5,70	8,70	8,88
201607	2122492	53 456	4	4,92	8,93	9,12
201607	2122492	53 457	10	17,00	27,03	27,60
201607	2122492	53 489	4	16,36	22,29	22,76
201607	2122492	53 559	3	7,44	10,64	10,86
201607	2122492	53 574	4	19,44	26,17	26,72
201607	2122492	54 962	5	21,35	25,00	30,00
201607	2122492	54 963	7	51,59	50,38	60,45
201607	2122492	56 415	4	18,08	20,50	24,60
201607	2122492	57 554	7	16,66	35,00	42,00
201607	2122492	57 992	7	24,08	33,09	36,40
201607	2122492	59 967	11	66,00	244,38	293,26
201607	2122492	60 006	6	21,66	29,79	30,42
201607	2122492	60 074	8	104,08	133,12	135,92
201607	2122492	60 093	3	5,31	10,25	12,30
201607	2122492	60 231	3	15,24	17,73	19,50
201607	2122492	60 232	5	10,55	20,45	22,50
201607	2122492	60 274	23	24,50	46,84	47,82
201607	2122492	60 274	16	17,16	32,73	33,42
201607	2122492	60 274	5	5,30	9,29	9,48
201607	2122492	60 290	3	3,99	6,99	7,14
201607	2122492	60 290	4	5,32	9,32	9,52
201607	2122492	60 291	6	9,36	15,34	15,66
201607	2122492	60 291	10	15,60	24,56	25,08
201607	2122492	60 341	72	90,72	158,74	162,07
201607	2122492	60 341	7	8,82	15,84	16,17
201607	2122492	60 341	13	16,38	25,42	25,95
201607	2122492	60 371	4	4,84	7,86	8,02
201607	2122492	60 376	11	14,30	25,32	25,85
201607	2122492	60 376	3	3,90	6,90	7,05
201607	2122492	60 382	4	6,72	10,73	10,96
201607	2122492	60 390	71	78,10	146,03	149,10
201607	2122492	60 390	41	45,10	84,33	86,10
201607	2122492	60 390	10	11,00	20,57	21,00
201607	2122492	60 437	8	25,92	36,04	36,80
201607	2122492	60 466	3	4,98	7,96	8,13
201607	2122492	60 466	4	6,64	10,62	10,84
201607	2122492	60 469	22	411,62	521,23	532,18
201607	2122492	60 469	13	243,23	308,00	314,47
201607	2122492	60 485	9	12,15	21,16	21,60
201607	2122492	60 485	8	10,80	18,81	19,20
201607	2122492	60 487	15	42,60	59,98	61,24
201607	2122492	60 492	4	53,20	67,97	69,40
201607	2122492	60 532	3	4,23	7,23	7,38
201607	2122492	60 532	3	4,23	7,23	7,38
201607	2122492	60 553	9	46,53	62,32	63,63
201607	2122492	60 553	16	82,72	110,79	113,12
201607	2122492	60 607	4	11,28	16,33	19,60
201607	2122492	60 723	3	28,11	36,35	37,11
201607	2122492	60 862	6	16,14	20,00	24,00
201607	2122492	61 676	9	10,89	17,92	18,30
201607	2122492	61 677	3	3,63	6,64	6,78
201607	2122492	61 783	4	7,24	23,64	26,00
201607	2122492	62 309	3	6,21	13,64	15,00
201607	2122492	62 379	3	10,35	17,50	21,00
201607	2122492	62 493	90	149,40	238,88	243,90
201607	2122492	62 551	28	41,72	69,66	71,12
201607	2122492	62 574	5	9,75	14,74	15,05
201607	2122492	62 581	24	66,96	61,33	73,60
201607	2122492	63 037	10	116,20	149,07	152,20
201607	2122492	63 127	15	196,05	250,49	255,75
201607	2122492	65 645	6	81,30	103,78	105,96
201607	2122492	65 714	19	90,25	101,91	112,10
201607	2122492	65 751	8	28,80	36,65	37,42
201607	2122492	65 751	4	14,40	19,82	20,24
201607	2122492	66 077	15	33,60	48,63	49,65
201607	2122492	66 537	4	23,60	31,30	31,96
201607	2122492	66 800	16	39,04	55,95	57,12
201607	2122492	66 810	4	22,40	29,81	30,44
201607	2122492	66 896	7	39,20	52,17	53,27
201607	2122492	67 672	14	16,94	30,64	31,28
201607	2122492	67 676	13	15,73	28,78	29,38
201607	2122492	67 682	3	3,78	6,79	6,93
201607	2122492	67 685	14	16,94	30,64	31,28
201607	2122492	67 689	4	4,84	8,85	9,04
201607	2122492	67 690	3	2,88	5,88	6,00
201607	2122492	67 712	34	41,14	75,26	76,84
201607	2122492	67 712	10	12,10	22,14	22,60
201607	2122492	67 713	3	2,88	5,88	6,00
201607	2122492	67 713	5	4,80	9,79	10,00
201607	2122492	67 732	52	62,92	115,10	117,52
201607	2122492	67 732	16	19,36	35,42	36,16
201607	2122492	67 732	11	13,31	24,35	24,86
201607	2122492	67 912	8	20,32	28,99	29,60
201607	2122492	68 698	5	6,25	11,26	11,50
201607	2122492	68 698	3	3,75	6,76	6,90
201607	2122492	68 707	3	6,42	9,40	9,60
201607	2122492	68 708	3	6,36	9,34	9,54
201607	2122492	68 708	3	6,36	9,34	9,54
201607	2122492	68 717	8	12,24	20,22	20,64
201607	2122492	68 717	6	9,18	15,16	15,48
201607	2122492	68 721	22	28,60	50,64	51,70
201607	2122492	68 721	24	31,20	54,77	55,92
201607	2122492	68 722	3	6,78	9,81	10,02
201607	2122492	68 722	6	13,56	19,63	20,04
201607	2122492	68 740	3	6,84	9,90	10,11
201607	2122492	68 764	6	59,16	76,34	77,94
201607	2122492	69 077	21	31,08	52,04	53,13
201607	2122492	69 077	6	8,88	14,87	15,18
201607	2122492	69 153	5	48,70	62,88	64,20
201607	2122492	69 157	15	25,80	40,84	41,70
201607	2122492	69 157	24	41,28	65,35	66,72
201607	2122492	69 161	3	8,85	12,40	12,66
201607	2122492	69 162	4	8,36	12,34	12,60
201607	2122492	69 162	4	8,36	12,34	12,60
201607	2122492	69 163	5	12,85	18,32	18,70
201607	2122492	69 164	4	20,48	27,42	28,00
201607	2122492	69 188	3	9,69	13,46	13,74
201607	2122492	69 193	10	19,60	29,58	30,20
201607	2122492	69 194	3	3,45	6,43	6,57
201607	2122492	69 551	3	7,80	11,69	11,94
201607	2122492	69 551	3	7,80	11,69	11,94
201607	2122492	70 104	3	10,41	14,37	14,67
201607	2122492	70 210	4	15,40	20,08	20,50
201607	2122492	70 228	3	6,84	9,90	10,11
201607	2122492	70 247	3	7,77	11,05	11,28
201607	2122492	70 281	3	13,35	18,07	18,45
201607	2122492	70 296	45	116,55	165,72	169,20
201607	2122492	70 296	11	28,49	40,51	41,36
201607	2122492	70 296	3	7,77	10,05	10,26
201607	2122492	70 303	3	9,81	13,60	13,89
201607	2122492	70 332	3	9,48	13,19	13,47
201607	2122492	70 333	3	4,02	7,02	7,17
201607	2122492	70 333	6	8,04	14,05	14,34
201607	2122492	70 334	6	10,98	16,98	17,34
201607	2122492	70 334	11	20,13	31,14	31,79
201607	2122492	70 337	37	82,01	119,62	122,13
201607	2122492	70 337	4	8,88	12,89	13,16
201607	2122492	70 365	3	22,50	29,41	30,03
201607	2122492	70 370	4	5,04	9,09	10,00
201607	2122492	70 404	17	42,50	60,77	62,05
201607	2122492	70 404	14	35,00	50,05	51,10
201607	2122492	70 428	10	63,20	83,35	85,10
201607	2122492	70 428	4	25,28	33,34	34,04
201607	2122492	70 685	6	662,64	741,86	757,44
201607	2122492	70 727	3	26,76	34,70	35,43
201607	2122492	70 728	5	133,70	166,41	169,90
201607	2122492	70 948	3	5,61	8,61	8,79
201607	2122492	70 948	12	22,44	34,44	35,16
201607	2122492	71 180	4	7,64	11,64	11,88
201607	2122492	71 266	17	24,65	41,63	42,50
201607	2122492	71 268	3	6,48	9,49	9,69
201607	2122492	71 268	4	8,64	12,65	12,92
201607	2122492	71 284	3	17,04	22,62	23,10
201607	2122492	71 297	24	25,44	49,36	50,40
201607	2122492	71 299	9	19,62	28,65	29,25
201607	2122492	71 305	5	5,34	8,13	8,30
201607	2122492	71 397	12	12,72	24,68	25,20
201607	2122492	71 407	12	81,60	107,19	109,44
201607	2122492	71 415	9	19,08	28,03	28,62
201607	2122492	71 433	3	12,21	16,63	16,98
201607	2122492	71 530	3	10,53	17,50	21,00
201607	2122492	71 645	4	8,00	43,10	44,00
201607	2122492	71 648	9	279,36	341,31	348,48
201607	2122492	71 649	4	164,20	194,91	199,00
201607	2122492	71 662	5	23,25	24,00	24,50
201607	2122492	71 925	28	152,60	203,49	207,76
201607	2122492	71 937	3	6,90	9,96	10,17
201607	2122492	71 948	21	162,33	212,06	216,51
201607	2122492	71 948	8	61,84	80,78	82,48
201607	2122492	72 106	3	46,83	49,80	50,85
201607	2122492	72 152	17	40,46	58,11	59,33
201607	2122492	72 152	3	7,14	10,25	10,47
201607	2122492	72 165	13	67,73	90,53	92,43
201607	2122492	72 559	3	4,92	9,27	10,20
201607	2122492	72 621	12	29,88	42,78	43,68
201607	2122492	72 656	10	58,00	76,98	78,60
201607	2122492	72 676	5	46,85	38,79	46,55
201607	2122492	73 473	3	68,94	86,94	88,77
201607	2122492	73 939	61	111,63	171,67	175,27
201607	2122492	73 939	43	78,69	118,72	121,21
201607	2122492	73 939	5	9,15	14,15	14,45
201607	2122492	73 982	3	15,90	21,24	21,69
201607	2122492	74 071	3	22,59	25,00	30,00
201607	2122492	74 316	3	6,99	10,08	10,29
201607	2122492	74 523	3	3,21	6,20	6,33
201607	2122492	74 523	5	5,35	10,33	10,55
201607	2122492	74 920	10	59,50	78,84	80,50
201607	2122492	75 191	3	6,99	14,75	17,70
201607	2122492	76 212	9	28,80	49,09	54,00
201607	2122492	76 245	5	15,25	20,45	22,50
201607	2122492	76 359	6	20,82	30,03	30,66
201607	2122492	76 385	28	65,40	94,08	96,06
201607	2122492	76 724	3	4,05	7,05	7,20
201607	2122492	77 963	6	12,84	18,81	19,20
201607	2122492	77 963	3	6,42	9,40	9,60
201607	2122492	77 964	6	20,40	28,21	28,80
201607	2122492	78 074	7	5,88	12,89	13,16
201607	2122492	78 074	16	13,44	29,46	30,08
201607	2122492	78 075	6	4,80	10,81	11,04
201607	2122492	78 091	4	6,00	9,99	10,20
201607	2122492	78 179	4	4,56	8,54	8,72
201607	2122492	78 179	28	31,92	59,78	61,04
201607	2122492	78 222	7	11,76	18,79	19,18
201607	2122492	78 222	3	5,04	8,05	8,22
201607	2122492	78 247	25	38,25	62,17	63,48
201607	2122492	78 247	15	22,95	36,90	37,68
201607	2122492	78 249	4	10,24	15,40	15,72
201607	2122492	78 579	3	21,69	16,88	20,25
201607	2122492	78 580	21	156,03	130,37	156,45
201607	2122492	78 580	5	37,15	31,04	37,25
201607	2122492	78 581	41	422,30	348,16	417,79
201607	2122492	78 581	3	30,90	25,48	30,57
201607	2122492	78 581	4	41,20	33,97	40,76
201607	2122492	78 842	3	6,93	9,99	10,20
201607	2122492	78 970	3	13,08	14,75	17,70
201607	2122492	80 166	5	11,85	27,27	30,00
201607	2122492	80 166	6	14,22	32,73	36,00
201607	2122492	80 167	3	7,29	10,46	10,68
201607	2122492	80 399	13	27,17	21,23	25,48
201607	2122492	80 399	9	18,81	14,70	17,64
201607	2122492	80 400	8	22,40	16,67	20,00
201607	2122492	80 486	5	9,00	14,01	14,30
201607	2122492	80 897	5	11,75	16,94	17,30
201607	2122492	80 897	4	9,40	13,56	13,84
201607	2122492	80 972	4	9,40	13,56	13,84
201607	2122492	81 246	5	12,95	18,41	18,80
201607	2122492	81 306	11	50,16	67,85	69,27
201607	2122492	81 306	3	13,68	18,48	18,87
201607	2122492	81 374	4	17,12	22,23	22,70
201607	2122492	81 400	20	46,00	66,41	67,80
201607	2122492	81 503	5	6,90	11,90	12,15
201607	2122492	81 503	40	55,20	95,20	97,20
201607	2122492	82 582	6	7,32	13,34	13,62
201607	2122492	82 658	3	6,72	9,73	9,93
201607	2122492	82 686	5	32,85	45,89	46,85
201607	2122492	82 686	10	65,70	91,77	93,70
201607	2122492	82 774	3	16,86	22,42	22,89
201607	2122492	82 903	16	15,04	31,03	31,68
201607	2122492	82 903	5	4,70	9,70	9,90
201607	2122492	83 071	5	8,30	13,27	13,55
201607	2122492	83 071	30	49,80	79,63	81,30
201607	2122492	83 071	3	4,98	7,96	8,13
201607	2122492	83 072	15	18,30	33,26	33,96
201607	2122492	83 072	5	6,10	11,12	11,35
201607	2122492	83 072	6	7,32	13,34	13,62
201607	2122492	83 088	18	55,80	77,92	79,56
201607	2122492	83 088	18	55,80	77,92	79,56
201607	2122492	83 096	4	8,44	12,42	12,68
201607	2122492	83 096	16	33,76	49,68	50,72
201607	2122492	83 173	3	12,96	17,57	17,94
201607	2122492	83 317	12	155,88	199,33	203,52
201607	2122492	83 317	34	441,66	564,78	576,64
201607	2122492	83 318	8	34,40	46,62	47,60
201607	2122492	83 318	8	34,40	46,62	47,60
201607	2122492	83 383	6	58,38	75,40	76,98
201607	2122492	83 397	5	14,20	19,98	20,40
201607	2122492	83 406	6	6,36	12,34	12,60
201607	2122492	83 406	6	6,36	12,34	12,60
201607	2122492	83 536	5	23,00	41,25	49,50
201607	2122492	83 950	3	6,54	9,55	9,75
201607	2122492	84 001	12	26,76	39,64	40,47
201607	2122492	84 001	10	22,30	32,81	33,50
201607	2122492	84 108	24	36,72	60,65	61,92
201607	2122492	84 152	28	38,92	66,66	68,06
201607	2122492	84 154	19	25,65	44,66	45,60
201607	2122492	84 154	4	5,40	9,40	9,60
201607	2122492	84 155	18	30,42	48,48	49,50
201607	2122492	84 156	3	15,21	20,36	20,79
201607	2122492	84 167	7	20,30	28,52	29,12
201607	2122492	84 167	3	8,70	12,22	12,48
201607	2122492	84 200	6	2 025,48	2 188,33	2 234,28
201607	2122492	84 401	4	56,96	72,63	74,16
201607	2122492	84 420	4	14,36	19,75	20,16
201607	2122492	84 420	4	14,36	19,75	20,16
201607	2122492	84 440	3	15,63	20,89	21,33
201607	2122492	84 464	4	20,60	27,27	30,00
201607	2122492	84 527	3	26,88	34,85	35,58
201607	2122492	84 548	4	23,24	30,87	31,52
201607	2122492	84 582	8	16,00	23,98	24,48
201607	2122492	84 586	5	69,20	88,30	90,15
201607	2122492	84 638	6	7,68	13,69	13,98
201607	2122492	84 669	10	20,90	30,85	31,50
201607	2122492	84 672	4	7,76	10,75	10,98
201607	2122492	84 672	3	5,82	8,81	9,00
201607	2122492	84 684	5	9,35	14,35	14,65
201607	2122492	84 831	10	35,50	48,87	49,90
201607	2122492	84 861	5	16,00	22,23	22,70
201607	2122492	84 961	3	6,03	9,02	9,21
201607	2122492	84 962	5	18,80	25,76	26,30
201607	2122492	84 990	7	22,96	31,88	32,55
201607	2122492	84 994	3	10,17	14,07	14,37
201607	2122492	85 011	6	10,74	16,75	17,10
201607	2122492	85 027	8	26,24	36,43	37,20
201607	2122492	85 029	5	15,25	21,30	21,75
201607	2122492	85 035	6	62,16	80,10	81,78
201607	2122492	85 075	8	28,72	39,49	40,32
201607	2122492	85 083	3	22,80	29,76	30,39
201607	2122492	85 137	4	11,92	16,69	17,04
201607	2122492	85 137	4	11,92	16,69	17,04
201607	2122492	85 181	4	18,44	24,88	25,40
201607	2122492	85 213	3	9,84	13,66	13,95
201607	2122492	85 214	13	45,76	63,03	64,35
